,DFCAt,Participant,Frequence,TypeDistractor,Distance
4107,0.0345459066681,AN,F8,Td,78.75
4108,1.13720848974,AN,F8,Td,78.75
4109,0.896104214668,AN,F8,Td,78.75
4110,0.804648152182,AN,F8,Td,78.75
4111,-0.0609408518208,AN,F8,Td,78.75
4112,0.365800052334,AN,F8,Td,78.75
4113,0.416985105249,AN,F8,Td,78.75
4114,-1.41649055193,AN,F8,Td,78.75
4115,1.31374780206,AN,F8,Td,78.75
4116,0.811338655687,AN,F8,Td,78.75
4117,0.998762369587,AN,F8,Td,78.75
4118,0.492674957156,AN,F8,Td,78.75
4119,0.922879639109,AN,F8,Td,78.75
4120,1.16178109666,AN,F8,Td,78.75
4121,0.826950694631,AN,F8,Td,78.75
4122,5.91111048819,AN,F8,Td,78.75
4123,-0.00987275253476,AN,F8,Td,78.75
4124,1.21763857987,AN,F8,Td,78.75
4125,0.831411499155,AN,F8,Td,78.75
4126,1.26010010992,AN,F8,Td,78.75
4127,0.42588824966,AN,F8,Td,78.75
4128,-0.344881461989,AN,F8,Td,78.75
4129,0.263471217341,AN,F8,Td,78.75
4130,0.445921832601,AN,F8,Td,78.75
4131,1.40990002786,AN,F8,Td,78.75
4132,4.14235734411,AN,F8,Td,78.75
4133,0.276815320268,AN,F8,Td,78.75
4134,0.42811410025,AN,F8,Td,78.75
4135,0.639686575842,AN,F8,Td,78.75
4136,0.430339976621,AN,F8,Td,78.75
4137,-0.480036660093,AN,F8,Td,78.75
4138,0.452600156984,AN,F8,Td,78.75
4139,0.668656399269,AN,F8,Td,78.75
4140,0.0878624885842,AN,F8,Td,78.75
4141,1.10091660857,AN,F8,Td,78.75
4142,1.70992961066,AN,F8,Td,78.75
4143,1.16129563536,AN,F8,Td,78.75
4144,-0.13406340245,AN,F8,Td,78.75
4145,0.663123677732,AN,F8,Td,78.75
4146,-0.0384868359206,AN,F8,Td,78.75
4147,-0.549130454563,AN,F8,Td,78.75
4148,0.455720579575,AN,F8,Td,78.75
4149,0.110531893928,AN,F8,Td,78.75
4150,-0.721974814384,AN,F8,Td,78.75
4151,-0.907922290363,AN,F8,Td,78.75
4152,0.625195359304,AN,F8,Td,78.75
4153,0.513682678803,AN,F8,Td,78.75
4154,-0.659947777436,AN,F8,Td,78.75
4155,-0.826041687769,AN,F8,Td,78.75
4156,-0.690964060531,AN,F8,Td,78.75
4157,0.0326716195409,AN,F8,Td,78.75
4158,0.449033730766,AN,F8,Td,78.75
4159,0.16839157402,AN,F8,Td,78.75
4160,1.51719670614,AN,F8,Td,78.75
4161,0.57166157182,AN,F8,Td,78.75
4162,-0.251799181598,AN,F8,Td,78.75
4163,-1.05830250654,AN,F8,Td,78.75
4164,0.5226014182,AN,F8,Td,78.75
4165,-0.404964072233,AN,F8,Td,78.75
4166,2.30703992516,AN,F8,Td,78.75
4167,-0.24291609653,AN,F8,Td,78.75
4168,1.08526553786,AN,F8,Td,78.75
4169,0.69213244897,AN,F8,Td,78.75
4170,-1.09587652762,AN,F8,Td,78.75
4171,-0.659947777436,AN,F8,Td,78.75
4172,-0.819401001039,AN,F8,Td,78.75
4173,0.69213244897,AN,F8,Td,78.75
4174,-0.145173765972,AN,F8,Td,78.75
4175,0.048241115252,AN,F8,Td,78.75
4176,0.582813274925,AN,F8,Td,78.75
4177,-0.209600687314,AN,F8,Td,78.75
4178,0.0905076298125,AN,F8,Td,78.75
4179,0.866270948808,AN,F8,Td,78.75
4180,0.190649950723,AN,F8,Td,78.75
4181,-1.27258121887,AN,F8,Td,78.75
4182,-0.0962831841946,AN,F8,Td,78.75
4183,-0.502566395102,AN,F8,Td,78.75
4184,-0.0362635423378,AN,F8,Td,78.75
4185,-0.597898690354,AN,F8,Td,78.75
4186,-1.46894099569,AN,F8,Td,78.75
4187,0.980209335152,AN,F8,Td,78.75
4188,-1.50642072817,AN,F8,Td,78.75
4189,0.524831165108,AN,F8,Td,78.75
4190,1.56424456743,AN,F8,Td,78.75
4191,-1.45130044066,AN,F8,Td,78.75
4192,1.58889252889,AN,F8,Td,78.75
4193,1.19260988413,AN,F8,Td,78.75
4194,0.217363402159,AN,F8,Td,78.75
4195,1.42089088404,AN,F8,Td,78.75
4196,0.117207116547,AN,F8,Td,78.75
4197,-1.2505034975,AN,F8,Td,78.75
4198,0.866270948808,AN,F8,Td,78.75
4199,1.01373230027,AN,F8,Td,78.75
4200,-0.0473797461816,AN,F8,Td,78.75
4201,1.4522417795,AN,F8,Td,78.75
4202,-0.25624056218,AN,F8,Td,78.75
4203,-0.637789913512,AN,F8,Td,78.75
4204,1.26643976623,AN,F8,Td,78.75
4205,0.649736405023,AN,F8,Td,78.75
4206,0.960098093644,AN,F8,Td,78.75
4207,0.649736405023,AN,F8,Td,78.75
4208,2.75916797428,AN,F8,Td,78.75
4209,0.660892404534,AN,F8,Td,78.75
4210,-1.15332628012,AN,F8,Td,78.75
4211,0.667586297375,AN,F8,Td,78.75
4212,0.857337215703,AN,F8,Td,78.75
4213,0.469094952226,AN,F8,Td,78.75
4214,0.84617058626,AN,F8,Td,78.75
4215,-0.633358003761,AN,F8,Td,78.75
4216,0.694364063431,AN,F8,Td,78.75
4217,0.69659570222,AN,F8,Td,78.75
4218,-0.637789913512,AN,F8,Td,78.75
4219,0.578352519699,AN,F8,Td,78.75
4220,1.02043752613,AN,F8,Td,78.75
4221,0.611810584624,AN,F8,Td,78.75
4222,0.60957987478,AN,F8,Td,78.75
4223,-0.0629413215097,AN,F8,Td,78.75
4224,-1.11355549015,AN,F8,Td,78.75
4225,-0.187387053373,AN,F8,Td,78.75
4226,0.736769353269,AN,F8,Td,78.75
4227,8.60173800291,AN,F8,Td,78.75
4228,1.55304182074,AN,F8,Td,78.75
4229,-0.42715109879,AN,F8,Td,78.75
4230,0.235174425002,AN,F8,Td,78.75
4231,-0.828255192859,AN,F8,Td,78.75
4232,-0.81054635222,AN,F8,Td,78.75
4233,0.520371696108,AN,F8,Td,78.75
4234,-0.624493847683,AN,F8,Td,78.75
4235,0.893074434748,AN,F8,Td,78.75
4236,0.422288589624,AN,F8,Td,78.75
4237,2.51838746052,AN,F8,Td,78.75
4238,-0.351704032232,AN,F8,Td,78.75
4239,0.375493297163,AN,F8,Td,78.75
4240,0.114982016368,AN,F8,Td,78.75
4241,1.36491799309,AN,F8,Td,78.75
4242,-0.0562722336316,AN,F8,Td,78.75
4243,-0.260681834727,AN,F8,Td,78.75
4244,0.393318766197,AN,F8,Td,78.75
4245,-0.482606627959,AN,F8,Td,78.75
4246,1.38506662655,AN,F8,Td,78.75
4247,1.1143327154,AN,F8,Td,78.75
4248,-0.832682117273,AN,F8,Td,78.75
4249,-0.298428282506,AN,F8,Td,78.75
4250,-0.125545841856,AN,F8,Td,90.0
4251,0.401370236879,AN,F8,Td,90.0
4252,-0.410457030093,AN,F8,Td,90.0
4253,-0.558238135463,AN,F8,Td,90.0
4254,0.201926909981,AN,F8,Td,90.0
4255,-0.0592172950198,AN,F8,Td,90.0
4256,0.596598974627,AN,F8,Td,90.0
4257,-0.0879628823509,AN,F8,Td,90.0
4258,-0.198476875943,AN,F8,Td,90.0
4259,1.15458850822,AN,F8,Td,90.0
4260,-0.95018358069,AN,F8,Td,90.0
4261,0.275029735479,AN,F8,Td,90.0
4262,0.52336326655,AN,F8,Td,90.0
4263,1.83032200618,AN,F8,Td,90.0
4264,0.133282641973,AN,F8,Td,90.0
4265,-1.23361374688,AN,F8,Td,90.0
4266,0.534457671473,AN,F8,Td,90.0
4267,-0.366317106085,AN,F8,Td,90.0
4268,0.102290972078,AN,F8,Td,90.0
4269,1.03885303662,AN,F8,Td,90.0
4270,-0.465615067197,AN,F8,Td,90.0
4271,0.490084169003,AN,F8,Td,90.0
4272,1.30381139196,AN,F8,Td,90.0
4273,0.330431057578,AN,F8,Td,90.0
4274,-0.677246147085,AN,F8,Td,90.0
4275,2.7055029818,AN,F8,Td,90.0
4276,-1.0952604593,AN,F8,Td,90.0
4277,0.709839668218,AN,F8,Td,90.0
4278,1.43085148006,AN,F8,Td,90.0
4279,0.467901542666,AN,F8,Td,90.0
4280,0.745380622553,AN,F8,Td,90.0
4281,1.51335943986,AN,F8,Td,90.0
4282,0.707618587042,AN,F8,Td,90.0
4283,0.938754028833,AN,F8,Td,90.0
4284,1.45314758314,AN,F8,Td,90.0
4285,0.974338721961,AN,F8,Td,90.0
4286,1.20357445619,AN,F8,Td,90.0
4287,1.30381139196,AN,F8,Td,90.0
4288,-1.33894017643,AN,F8,Td,90.0
4289,0.427979769835,AN,F8,Td,90.0
4290,0.0536011032459,AN,F8,Td,90.0
4291,1.08335841117,AN,F8,Td,90.0
4292,0.938754028833,AN,F8,Td,90.0
4293,0.164279898238,AN,F8,Td,90.0
4294,-0.112282230243,AN,F8,Td,90.0
4295,1.43976962307,AN,F8,Td,90.0
4296,-0.410457030093,AN,F8,Td,90.0
4297,-0.032678552325,AN,F8,Td,90.0
4298,0.865381867065,AN,F8,Td,90.0
4299,0.896505942577,AN,F8,Td,90.0
4300,0.388066969049,AN,F8,Td,90.0
4301,0.168708532764,AN,F8,Td,90.0
4302,0.323781974348,AN,F8,Td,90.0
4303,-0.432522498439,AN,F8,Td,90.0
4304,0.319349392079,AN,F8,Td,90.0
4305,0.381415710375,AN,F8,Td,90.0
4306,1.76108447369,AN,F8,Td,90.0
4307,-0.390595545335,AN,F8,Td,90.0
4308,-0.125545841856,AN,F8,Td,90.0
4309,3.57942368224,AN,F8,Td,90.0
4310,1.21470935152,AN,F8,Td,90.0
4311,0.78981646432,AN,F8,Td,90.0
4312,0.925411501355,AN,F8,Td,90.0
4313,0.707618587042,AN,F8,Td,90.0
4314,1.03440307009,AN,F8,Td,90.0
4315,1.01660424455,AN,F8,Td,90.0
4316,-0.395009418236,AN,F8,Td,90.0
4317,0.716503073182,AN,F8,Td,90.0
4318,1.32832155036,AN,F8,Td,90.0
4319,2.14328900844,AN,F8,Td,90.0
4320,-0.342035053933,AN,F8,Td,90.0
4321,1.10116346054,AN,F8,Td,90.0
4322,2.81990432396,AN,F8,Td,90.0
4323,0.56108703631,AN,F8,Td,90.0
4324,0.255089555842,AN,F8,Td,90.0
4325,0.443503839557,AN,F8,Td,90.0
4326,1.44645849134,AN,F8,Td,90.0
4327,0.0292613774403,AN,F8,Td,90.0
4328,-0.253706352082,AN,F8,Td,90.0
4329,-0.198476875943,AN,F8,Td,90.0
4330,-1.89721864991,AN,F8,Td,90.0
4331,0.0425371602366,AN,F8,Td,90.0
4332,0.652100321354,AN,F8,Td,90.0
4333,-0.244870874775,AN,F8,Td,90.0
4334,-0.921591647138,AN,F8,Td,90.0
4335,2.07124882992,AN,F8,Td,90.0
4336,5.7032765648,AN,F8,Td,90.0
4337,-0.101370072621,AN,F8,Td,90.0
4338,0.185908707622,AN,F8,Td,90.0
4339,-1.30449396798,AN,F8,Td,90.0
4340,1.15734128878,AN,F8,Td,90.0
4341,0.710889843043,AN,F8,Td,90.0
4342,0.708671428949,AN,F8,Td,90.0
4343,0.624392141621,AN,F8,Td,90.0
4344,-0.0859138981538,AN,F8,Td,90.0
4345,0.9661894203,AN,F8,Td,90.0
4346,-0.581980060106,AN,F8,Td,90.0
4347,-0.352878378755,AN,F8,Td,90.0
4348,-0.432220364101,AN,F8,Td,90.0
4349,-0.13669299711,AN,F8,Td,90.0
4350,2.58793857384,AN,F8,Td,90.0
4351,0.274401237978,AN,F8,Td,90.0
4352,0.4271586105,AN,F8,Td,90.0
4353,-0.187456316557,AN,F8,Td,90.0
4354,1.02173656061,AN,F8,Td,90.0
4355,-0.189663058337,AN,F8,Td,90.0
4356,1.02395879331,AN,F8,Td,90.0
4357,-0.262468687538,AN,F8,Td,90.0
4358,0.792990454787,AN,F8,Td,90.0
4359,0.997293761138,AN,F8,Td,90.0
4360,-0.348469332583,AN,F8,Td,90.0
4361,-0.592986163743,AN,F8,Td,90.0
4362,9.4596332419,AN,F8,Td,90.0
4363,0.908438167065,AN,F8,Td,90.0
4364,1.92161927564,AN,F8,Td,90.0
4365,0.684270691575,AN,F8,Td,90.0
4366,0.542369234295,AN,F8,Td,90.0
4367,-1.72451036566,AN,F8,Td,90.0
4368,-1.09183436108,AN,F8,Td,90.0
4369,2.06007875168,AN,F8,Td,90.0
4370,1.78102150271,AN,F8,Td,90.0
4371,-0.222760585131,AN,F8,Td,90.0
4372,0.157158591569,AN,F8,Td,90.0
4373,0.12841338214,AN,F8,Td,90.0
4374,1.49120832318,AN,F8,Td,90.0
4375,1.05507284583,AN,F8,Td,90.0
4376,1.50903076137,AN,F8,Td,90.0
4377,0.402796907989,AN,F8,Td,90.0
4378,2.05337698917,AN,F8,Td,90.0
4379,2.39767276076,AN,F8,Td,90.0
4380,0.318664755521,AN,F8,Td,90.0
4381,-0.474079318548,AN,F8,Td,90.0
4382,-0.559965527064,AN,F8,Td,90.0
4383,0.730856807265,AN,F8,Td,90.0
4384,-1.32201915188,AN,F8,Td,90.0
4385,0.325305270785,AN,F8,Td,90.0
4386,-1.05453261542,AN,F8,Td,90.0
4387,-1.39428820719,AN,F8,Td,90.0
4388,-0.0638311256016,AN,F8,Td,90.0
4389,-0.0152386037937,AN,F8,Td,90.0
4390,-1.7114036142,AN,F8,Td,90.0
4391,0.664308934393,AN,F8,Td,90.0
4392,0.677616524008,AN,F8,Td,90.0
4393,0.183696986334,AN,F8,Td,90.0
4394,0.741950526497,AN,F8,Td,90.0
4395,0.537936652026,AN,F8,Td,90.0
4396,-0.612795193703,AN,F8,Td,90.0
4397,1.79886982991,AN,F8,Td,90.0
4398,1.38430784989,AN,F8,Td,90.0
4399,0.75748288521,AN,F8,Td,90.0
4400,0.759701903185,AN,F8,Td,90.0
4401,1.2396410547,AN,F8,Td,90.0
4402,-0.764580415121,AN,F8,Td,90.0
4403,0.635479239175,AN,F8,Td,90.0
4404,0.325305270785,AN,F8,Td,90.0
4405,0.238998691166,AN,F8,Td,90.0
4406,1.13510426905,AN,F8,Td,90.0
4407,0.555667652399,AN,F8,Td,90.0
4408,0.305384497161,AN,F8,Td,90.0
4409,-0.0814975809887,AN,F8,Td,90.0
4410,1.37540213321,AN,F8,Td,90.0
4411,0.402796907989,AN,F8,Td,90.0
4412,0.108515733775,AN,F8,Td,90.0
4413,-0.51152266416,AN,F8,Td,90.0
4414,0.420514169928,AN,F8,Td,90.0
4415,0.219087998161,AN,F8,Td,90.0
4416,0.0841995944192,AN,F8,Td,90.0
4417,-1.20587564312,AN,F8,Td,90.0
4418,-0.079289377883,AN,F8,Td,90.0
4419,-0.169801304049,AN,F8,Td,90.0
4420,0.343014568327,AN,F8,Td,90.0
4421,-0.249233737716,AN,F8,Td,90.0
4422,1.37762852391,AN,F8,Td,90.0
4423,0.0908309183464,AN,F8,Td,90.0
4424,0.613305737886,AN,F8,Td,90.0
4425,1.13955146254,AN,F8,Td,90.0
4426,0.137257538572,AN,F8,Td,90.0
4427,-0.784367470667,AN,F8,Td,90.0
4428,2.45585446209,AN,F8,Td,90.0
4429,-0.51152266416,AN,F8,Td,90.0
4430,-0.454252773278,AN,F8,Td,90.0
4431,0.730856807265,AN,F8,Td,90.0
4432,0.666526796925,AN,F8,Td,90.0
4433,2.15169081707,AN,F8,Td,90.0
4434,-0.165387251622,AN,F8,Td,90.0
4435,-0.973314269758,AN,F8,Td,90.0
4436,-1.27601105281,AN,F8,Td,90.0
4437,-0.114617062626,AN,F8,Td,90.0
4438,0.343502255444,BD,F8,Td,11.25
4439,-0.762138233776,BD,F8,Td,11.25
4440,0.404936167911,BD,F8,Td,11.25
4441,-0.994101283222,BD,F8,Td,11.25
4442,0.30254641262,BD,F8,Td,11.25
4443,-0.891769939699,BD,F8,Td,11.25
4444,-0.593826459974,BD,F8,Td,11.25
4445,0.222910455385,BD,F8,Td,11.25
4446,-0.53923493028,BD,F8,Td,11.25
4447,-0.900866409661,BD,F8,Td,11.25
4448,-0.648416134806,BD,F8,Td,11.25
4449,-0.40729834439,BD,F8,Td,11.25
4450,-0.864480132475,BD,F8,Td,11.25
4451,-0.602924870597,BD,F8,Td,11.25
4452,-0.286727822935,BD,F8,Td,11.25
4453,-0.464168730223,BD,F8,Td,11.25
4454,-0.896318183025,BD,F8,Td,11.25
4455,-1.12143421203,BD,F8,Td,11.25
4456,0.0522650345061,BD,F8,Td,11.25
4457,-0.304927578663,BD,F8,Td,11.25
4458,-0.379999967838,BD,F8,Td,11.25
4459,-1.09414983002,BD,F8,Td,11.25
4460,-0.450519993678,BD,F8,Td,11.25
4461,0.0454393360557,BD,F8,Td,11.25
4462,-0.691631579902,BD,F8,Td,11.25
4463,0.145550566022,BD,F8,Td,11.25
4464,0.184230399746,BD,F8,Td,11.25
4465,-0.320852243771,BD,F8,Td,11.25
4466,-0.198002017014,BD,F8,Td,11.25
4467,-0.177526389354,BD,F8,Td,11.25
4468,-0.475542600082,BD,F8,Td,11.25
4469,0.0863936827291,BD,F8,Td,11.25
4470,-1.00774479116,BD,F8,Td,11.25
4471,-0.16615097352,BD,F8,Td,11.25
4472,-0.163875884706,BD,F8,Td,11.25
4473,-0.793978779916,BD,F8,Td,11.25
4474,0.0886689348232,BD,F8,Td,11.25
4475,-0.828092812813,BD,F8,Td,11.25
4476,-0.452794790066,BD,F8,Td,11.25
4477,-1.09414983002,BD,F8,Td,11.25
4478,-0.138849786211,BD,F8,Td,11.25
4479,-0.700729407693,BD,F8,Td,11.25
4480,-0.0683205584859,BD,F8,Td,11.25
4481,0.297995770546,BD,F8,Td,11.25
4482,-0.339051719275,BD,F8,Td,11.25
4483,0.307097056273,BD,F8,Td,11.25
4484,-1.17372730276,BD,F8,Td,11.25
4485,-0.170701145522,BD,F8,Td,11.25
4486,-0.229852673781,BD,F8,Td,11.25
4487,-0.914510988862,BD,F8,Td,11.25
4488,-0.496015385823,BD,F8,Td,11.25
4489,-0.127474214855,BD,F8,Td,11.25
4490,-0.122923974008,BD,F8,Td,11.25
4491,-0.655239708809,BD,F8,Td,11.25
4492,-0.143400002296,BD,F8,Td,11.25
4493,-0.605199465148,BD,F8,Td,11.25
4494,0.118247306735,BD,F8,Td,11.25
4495,-0.318577298636,BD,F8,Td,11.25
4496,-0.0728708788943,BD,F8,Td,11.25
4497,0.161477527243,BD,F8,Td,11.25
4498,-0.632494343743,BD,F8,Td,11.25
4499,0.350328238742,BD,F8,Td,11.25
4500,-0.0614950661593,BD,F8,Td,11.25
4501,-0.0205418273996,BD,F8,Td,11.25
4502,-0.796253075995,BD,F8,Td,11.25
4503,-0.498290125329,BD,F8,Td,11.25
4504,-0.18662668771,BD,F8,Td,11.25
4505,-0.00689064396646,BD,F8,Td,11.25
4506,0.39811017247,BD,F8,Td,11.25
4507,-0.184351616009,BD,F8,Td,11.25
4508,-0.261702924144,BD,F8,Td,11.25
4509,-0.0523943881588,BD,F8,Td,11.25
4510,-0.154775510869,BD,F8,Td,11.25
4511,0.304821734253,BD,F8,Td,11.25
4512,-0.493740643405,BD,F8,Td,11.25
4513,-0.204827190976,BD,F8,Td,11.25
4514,-0.484641644755,BD,F8,Td,11.25
4515,-1.18964206558,BD,F8,Td,11.25
4516,-1.83736077487,BD,F8,Td,11.25
4517,-0.759863880693,BD,F8,Td,11.25
4518,-0.796253075995,BD,F8,Td,11.25
4519,-1.01229259104,BD,F8,Td,11.25
4520,-0.557432306828,BD,F8,Td,11.25
4521,0.104595729018,BD,F8,Td,11.25
4522,0.179679818873,BD,F8,Td,11.25
4523,-0.0455688637358,BD,F8,Td,11.25
4524,-0.841738177991,BD,F8,Td,11.25
4525,-0.0978975267309,BD,F8,Td,11.25
4526,-0.505114326301,BD,F8,Td,11.25
4527,-0.707552741215,BD,F8,Td,11.25
4528,0.325299645524,BD,F8,Td,11.25
4529,0.293445130109,BD,F8,Td,11.25
4530,-0.570001836257,BD,F8,Td,11.25
4531,0.226227849118,BD,F8,Td,11.25
4532,0.160245671786,BD,F8,Td,11.25
4533,-0.490393129418,BD,F8,Td,11.25
4534,-0.46309778195,BD,F8,Td,11.25
4535,0.280834430987,BD,F8,Td,11.25
4536,-0.83608944907,BD,F8,Td,11.25
4537,-0.472196282439,BD,F8,Td,11.25
4538,0.5129165082,BD,F8,Td,11.25
4539,0.13976864231,BD,F8,Td,11.25
4540,0.285385002301,BD,F8,Td,11.25
4541,-0.340263247948,BD,F8,Td,11.25
4542,0.242154713891,BD,F8,Td,11.25
4543,-0.224245383545,BD,F8,Td,11.25
4544,0.333166185964,BD,F8,Td,11.25
4545,-0.908855675471,BD,F8,Td,11.25
4546,-0.497216893507,BD,F8,Td,11.25
4547,-0.45399923074,BD,F8,Td,11.25
4548,-0.151446589857,BD,F8,Td,11.25
4549,0.276283862973,BD,F8,Td,11.25
4550,-0.645057544962,BD,F8,Td,11.25
4551,-0.0240434504803,BD,F8,Td,11.25
4552,0.387773605657,BD,F8,Td,11.25
4553,-0.0854707412538,BD,F8,Td,11.25
4554,-0.638234463285,BD,F8,Td,11.25
4555,0.137493423067,BD,F8,Td,11.25
4556,-0.242444704319,BD,F8,Td,11.25
4557,-0.135521546889,BD,F8,Td,11.25
4558,-0.226520307179,BD,F8,Td,11.25
4559,-0.899760148443,BD,F8,Td,11.25
4560,0.244429984134,BD,F8,Td,11.25
4561,0.221677325196,BD,F8,Td,11.25
4562,-0.0354189771697,BD,F8,Td,11.25
4563,-0.754222139004,BD,F8,Td,11.25
4564,-0.736028672462,BD,F8,Td,11.25
4565,-0.0445193657595,BD,F8,Td,11.25
4566,-0.105946191012,BD,F8,Td,11.25
4567,-0.483569336024,BD,F8,Td,11.25
4568,-0.244719608354,BD,F8,Td,11.25
4569,-0.176471439796,BD,F8,Td,11.25
4570,-0.0422442713709,BD,F8,Td,11.25
4571,-0.967974797314,BD,F8,Td,11.25
4572,0.0510361039097,BD,F8,Td,11.25
4573,0.208025777942,BD,F8,Td,11.25
4574,0.365020474265,BD,F8,Td,11.25
4575,0.112466097283,BD,F8,Td,11.25
4576,-0.203770962906,BD,F8,Td,11.25
4577,0.13976864231,BD,F8,Td,11.25
4578,0.262632179314,BD,F8,Td,11.25
4579,0.34909331517,BD,F8,Td,11.25
4580,0.167071370236,BD,F8,Td,11.25
4581,-0.176471439796,BD,F8,Td,11.25
4582,0.123842134688,BD,F8,Td,11.25
4583,-0.0445193657595,BD,F8,Td,11.25
4584,-0.115046338051,BD,F8,Td,11.25
4585,0.419628069983,BD,F8,Td,11.25
4586,-0.210595791222,BD,F8,Td,11.25
4587,0.0737878290843,BD,F8,Td,11.25
4588,-0.656429272804,BD,F8,Td,11.25
4589,0.437830656392,BD,F8,Td,11.25
4590,0.365020474265,BD,F8,Td,11.25
4591,0.462859246453,BD,F8,Td,11.25
4592,0.0146336689976,BD,F8,Td,11.25
4593,-0.135521546889,BD,F8,Td,11.25
4594,0.278559146564,BD,F8,Td,11.25
4595,-0.524511652949,BD,F8,Td,11.25
4596,0.0601367757823,BD,F8,Td,11.25
4597,0.456033263929,BD,F8,Td,11.25
4598,-0.0263185594202,BD,F8,Td,11.25
4599,-0.326614444779,BD,F8,Td,11.25
4600,-0.624588199642,BD,F8,Td,11.25
4601,0.301312027069,BD,F8,Td,11.25
4602,-0.12869649626,BD,F8,Td,11.25
4603,-0.479020124244,BD,F8,Td,11.25
4604,0.34681800911,BD,F8,Td,11.25
4605,0.164796136226,BD,F8,Td,11.25
4606,-0.531335267615,BD,F8,Td,11.25
4607,-0.185571317718,BD,F8,Td,11.25
4608,0.394599554918,BD,F8,Td,11.25
4609,-0.324339634618,BD,F8,Td,11.25
4610,-0.635960095273,BD,F8,Td,11.25
4611,-0.17419646463,BD,F8,Td,11.25
4612,0.160245671786,BD,F8,Td,11.25
4613,0.126117346159,BD,F8,Td,11.25
4614,0.0669622956846,BD,F8,Td,11.25
4615,-0.41760452785,BD,F8,Td,11.25
4616,0.228503112579,BD,F8,Td,11.25
4617,0.219402064749,BD,F8,Td,11.25
4618,0.296761444652,BD,F8,Td,11.25
4619,-0.0422442713709,BD,F8,Td,11.25
4620,-0.103671149123,BD,F8,Td,11.25
4621,0.208025777942,BD,F8,Td,11.25
4622,-0.0627200536236,BD,F8,Td,11.25
4623,-0.0627200536236,BD,F8,Td,11.25
4624,-0.235619977394,BD,F8,Td,11.25
4625,0.0851637475519,BD,F8,Td,11.25
4626,0.43555533186,BD,F8,Td,11.25
4627,0.0669622956846,BD,F8,Td,11.25
4628,0.0851637475519,BD,F8,Td,11.25
4629,-0.408505729908,BD,F8,Td,11.25
4630,-0.019493227248,BD,F8,Td,11.25
4631,0.405976146252,BD,F8,Td,11.25
4632,0.439826123096,BD,F8,Td,22.5
4633,0.872000419058,BD,F8,Td,22.5
4634,0.135111125982,BD,F8,Td,22.5
4635,0.282910823336,BD,F8,Td,22.5
4636,0.0941855194858,BD,F8,Td,22.5
4637,-1.12356591433,BD,F8,Td,22.5
4638,-0.324065232135,BD,F8,Td,22.5
4639,-1.49343896307,BD,F8,Td,22.5
4640,1.47263638042,BD,F8,Td,22.5
4641,-1.47982850031,BD,F8,Td,22.5
4642,-0.0649538967306,BD,F8,Td,22.5
4643,0.678645055012,BD,F8,Td,22.5
4644,0.862900898418,BD,F8,Td,22.5
4645,0.132837439554,BD,F8,Td,22.5
4646,-0.939675175994,BD,F8,Td,22.5
4647,-1.23931961517,BD,F8,Td,22.5
4648,0.528525729393,BD,F8,Td,22.5
4649,0.821953569241,BD,F8,Td,22.5
4650,-0.0285814519705,BD,F8,Td,22.5
4651,0.178312081765,BD,F8,Td,22.5
4652,-0.401328696789,BD,F8,Td,22.5
4653,-0.923780798588,BD,F8,Td,22.5
4654,-1.09405637414,BD,F8,Td,22.5
4655,0.758259471621,BD,F8,Td,22.5
4656,1.4749116846,BD,F8,Td,22.5
4657,0.153300791463,BD,F8,Td,22.5
4658,0.858351153435,BD,F8,Td,22.5
4659,-0.171789730932,BD,F8,Td,22.5
4660,-0.585366582755,BD,F8,Td,22.5
4661,-0.460407440179,BD,F8,Td,22.5
4662,-0.730746423861,BD,F8,Td,22.5
4663,0.0737233187219,BD,F8,Td,22.5
4664,0.410260882624,BD,F8,Td,22.5
4665,0.373873820834,BD,F8,Td,22.5
4666,-0.680775504949,BD,F8,Td,22.5
4667,0.564916925823,BD,F8,Td,22.5
4668,0.951622902432,BD,F8,Td,22.5
4669,-0.278612719169,BD,F8,Td,22.5
4670,-1.01460034741,BD,F8,Td,22.5
4671,0.376147981745,BD,F8,Td,22.5
4672,-0.0649538967306,BD,F8,Td,22.5
4673,0.198776289587,BD,F8,Td,22.5
4674,0.603583552984,BD,F8,Td,22.5
4675,-0.0149414294736,BD,F8,Td,22.5
4676,-0.758001750065,BD,F8,Td,22.5
4677,0.0350736140879,BD,F8,Td,22.5
4678,1.57047494214,BD,F8,Td,22.5
4679,-0.71030421354,BD,F8,Td,22.5
4680,0.969822730708,BD,F8,Td,22.5
4681,0.0146126079296,BD,F8,Td,22.5
4682,-0.889720073638,BD,F8,Td,22.5
4683,-2.06700206411,BD,F8,Td,22.5
4684,-0.910156727836,BD,F8,Td,22.5
4685,-0.680775504949,BD,F8,Td,22.5
4686,-0.907886020892,BD,F8,Td,22.5
4687,-0.444502066333,BD,F8,Td,22.5
4688,-0.208156482855,BD,F8,Td,22.5
4689,0.232884137309,BD,F8,Td,22.5
4690,-0.0126680737188,BD,F8,Td,22.5
4691,-0.68986139554,BD,F8,Td,22.5
4692,-0.0149414294736,BD,F8,Td,22.5
4693,1.17685490201,BD,F8,Td,22.5
4694,0.285184814635,BD,F8,Td,22.5
4695,-1.17350174297,BD,F8,Td,22.5
4696,1.22918398783,BD,F8,Td,22.5
4697,1.06764915466,BD,F8,Td,22.5
4698,0.703666328632,BD,F8,Td,22.5
