,DFCAd,Participant,Frequence,TypeDistractor,Distance
9486,-0.0570881990922,AN,F8,Ts,33.75
9487,0.0492748814178,AN,F8,Ts,33.75
9488,0.691326937487,AN,F8,Ts,33.75
9489,0.259650489417,AN,F8,Ts,33.75
9490,0.352358651116,AN,F8,Ts,33.75
9491,-0.942984010726,AN,F8,Ts,33.75
9492,-0.419386375565,AN,F8,Ts,33.75
9493,0.729722062642,AN,F8,Ts,33.75
9494,0.239296755184,AN,F8,Ts,33.75
9495,0.178228808511,AN,F8,Ts,33.75
9496,-0.929376762515,AN,F8,Ts,33.75
9497,-0.380877236393,AN,F8,Ts,33.75
9498,-0.249519450218,AN,F8,Ts,33.75
9499,-0.158952130168,AN,F8,Ts,33.75
9500,-0.120467144676,AN,F8,Ts,33.75
9501,-2.82593658468,AN,F8,Ts,33.75
9502,0.596449511607,AN,F8,Ts,33.75
9503,0.440522219443,AN,F8,Ts,33.75
9504,-1.56929256441,AN,F8,Ts,33.75
9505,0.578374603807,AN,F8,Ts,33.75
9506,-0.813730300816,AN,F8,Ts,33.75
9507,0.0605883817149,AN,F8,Ts,33.75
9508,-0.0842493643346,AN,F8,Ts,33.75
9509,1.35243112295,AN,F8,Ts,33.75
9510,-0.374081865362,AN,F8,Ts,33.75
9511,-0.519072966258,AN,F8,Ts,33.75
9512,-1.0200986923,AN,F8,Ts,33.75
9513,-0.952055715109,AN,F8,Ts,33.75
9514,-0.729847251899,AN,F8,Ts,33.75
9515,-0.498680682919,AN,F8,Ts,33.75
9516,-1.19705222433,AN,F8,Ts,33.75
9517,-1.13579237837,AN,F8,Ts,33.75
9518,-0.482820670207,AN,F8,Ts,33.75
9519,-1.11310532906,AN,F8,Ts,33.75
9520,0.248342998767,AN,F8,Ts,33.75
9521,-0.174799957346,AN,F8,Ts,33.75
9522,0.0696389413231,AN,F8,Ts,33.75
9523,0.675515893247,AN,F8,Ts,33.75
9524,0.175966839633,AN,F8,Ts,33.75
9525,-0.575723106133,AN,F8,Ts,33.75
9526,-0.328782168721,AN,F8,Ts,33.75
9527,-0.00503454561046,AN,F8,Ts,33.75
9528,-0.0367185538978,AN,F8,Ts,33.75
9529,-0.000508468976294,AN,F8,Ts,33.75
9530,0.853910895322,AN,F8,Ts,33.75
9531,-0.238197439515,AN,F8,Ts,33.75
9532,-0.315193206724,AN,F8,Ts,33.75
9533,-0.630113951698,AN,F8,Ts,33.75
9534,0.738755563635,AN,F8,Ts,33.75
9535,0.277741747124,AN,F8,Ts,33.75
9536,-0.573456962872,AN,F8,Ts,33.75
9537,-0.317458003226,AN,F8,Ts,33.75
9538,-0.0978306457122,AN,F8,Ts,33.75
9539,-1.44215936224,AN,F8,Ts,33.75
9540,-0.625581132546,AN,F8,Ts,33.75
9541,-0.283487341498,AN,F8,Ts,33.75
9542,1.27804331607,AN,F8,Ts,33.75
9543,0.110363800272,AN,F8,Ts,33.75
9544,-0.30839889054,AN,F8,Ts,33.75
9545,-0.403529252948,AN,F8,Ts,33.75
9546,-0.385407543824,AN,F8,Ts,33.75
9547,0.474425420772,AN,F8,Ts,33.75
9548,-0.0367185538978,AN,F8,Ts,33.75
9549,-0.5394661881,AN,F8,Ts,33.75
9550,-0.510009613051,AN,F8,Ts,33.75
9551,-0.374081865362,AN,F8,Ts,33.75
9552,0.890029637609,AN,F8,Ts,33.75
9553,-0.684511273384,AN,F8,Ts,33.75
9554,-0.0593515581427,AN,F8,Ts,33.75
9555,0.155608502972,AN,F8,Ts,33.75
9556,-0.553062188199,AN,F8,Ts,33.75
9557,-1.44442936185,AN,F8,Ts,33.75
9558,0.313921564163,AN,F8,Ts,33.75
9559,0.130724589203,AN,F8,Ts,33.75
9560,0.243819904839,AN,F8,Ts,33.75
9561,-1.24257481398,AN,F8,Ts,45.0
9562,-1.78378964124,AN,F8,Ts,45.0
9563,0.299598154369,AN,F8,Ts,45.0
9564,-0.200854453483,AN,F8,Ts,45.0
9565,0.168931324709,AN,F8,Ts,45.0
9566,-1.05026945138,AN,F8,Ts,45.0
9567,-1.43497557453,AN,F8,Ts,45.0
9568,-1.66144575543,AN,F8,Ts,45.0
9569,-4.20214200503,AN,F8,Ts,45.0
9570,-0.71115279341,AN,F8,Ts,45.0
9571,-2.59568270266,AN,F8,Ts,45.0
9572,-3.02933692477,AN,F8,Ts,45.0
9573,0.331129460244,AN,F8,Ts,45.0
9574,0.585501548118,AN,F8,Ts,45.0
9575,0.378419806388,AN,F8,Ts,45.0
9576,-0.0767903498806,AN,F8,Ts,45.0
9577,0.137382189766,AN,F8,Ts,45.0
9578,-2.51625148246,AN,F8,Ts,45.0
9579,-0.282086945472,AN,F8,Ts,45.0
9580,0.150903666204,AN,F8,Ts,45.0
9581,-1.61161184881,AN,F8,Ts,45.0
9582,-0.891974970071,AN,F8,Ts,45.0
9583,-1.40780749123,AN,F8,Ts,45.0
9584,-0.288857267907,AN,F8,Ts,45.0
9585,0.670989327108,AN,F8,Ts,45.0
9586,0.184704607715,AN,F8,Ts,45.0
9587,-4.52056909524,AN,F8,Ts,45.0
9588,-0.503324833785,AN,F8,Ts,45.0
9589,-0.0993437236043,AN,F8,Ts,45.0
9590,-0.989204871647,AN,F8,Ts,45.0
9591,-1.1746912203,AN,F8,Ts,45.0
9592,-0.763129603841,AN,F8,Ts,45.0
9593,-0.270803397474,AN,F8,Ts,45.0
9594,-1.35574045214,AN,F8,Ts,45.0
9595,0.922792386582,AN,F8,Ts,45.0
9596,0.668739998463,AN,F8,Ts,45.0
9597,-0.485258944861,AN,F8,Ts,45.0
9598,0.495485188335,AN,F8,Ts,45.0
9599,0.209489458052,AN,F8,Ts,45.0
9600,0.443712372858,AN,F8,Ts,45.0
9601,-1.10681969763,AN,F8,Ts,45.0
9602,-3.51099571869,AN,F8,Ts,45.0
9603,-0.300141460768,AN,F8,Ts,45.0
9604,-0.180549634488,AN,F8,Ts,45.0
9605,-1.15206602894,AN,F8,Ts,45.0
9606,-0.602704816196,AN,F8,Ts,45.0
9607,-1.90616717015,AN,F8,Ts,45.0
9608,-3.77011965764,AN,F8,Ts,45.0
9609,1.43685889841,AN,F8,Ts,45.0
9610,-0.16701382793,AN,F8,Ts,45.0
9611,0.137382189766,AN,F8,Ts,45.0
9612,-0.449130149588,AN,F8,Ts,45.0
9613,0.702477930889,AN,F8,Ts,45.0
9614,0.335633645297,AN,F8,Ts,45.0
9615,1.28207920175,AN,F8,Ts,45.0
9616,1.60946450254,AN,F8,Ts,45.0
9617,-1.01860507215,AN,F8,Ts,45.0
9618,1.6833990159,AN,F8,Ts,45.0
9619,-0.0587488567194,AN,F8,Ts,45.0
9620,1.48842975088,AN,F8,Ts,45.0
9621,0.587751574775,AN,F8,Ts,45.0
9622,0.391929868909,AN,F8,Ts,45.0
9623,1.23270822983,AN,F8,Ts,45.0
9624,0.544997870625,AN,F8,Ts,45.0
9625,0.191464323198,AN,F8,Ts,45.0
9626,1.03737122327,AN,F8,Ts,45.0
9627,0.144143006361,AN,F8,Ts,45.0
9628,1.34938701698,AN,F8,Ts,45.0
9629,0.256800064882,AN,F8,Ts,45.0
9630,-0.453646030814,AN,F8,Ts,45.0
9631,0.572000994918,AN,F8,Ts,45.0
9632,-0.345282242955,AN,F8,Ts,45.0
9633,0.400936214148,AN,F8,Ts,45.0
9634,-5.21218569734,AN,F8,Ts,45.0
9635,-2.41641123233,AN,F8,Ts,45.0
9636,0.0134063250257,AN,F8,Ts,45.0
9637,-0.903279426723,AN,F8,Ts,45.0
9638,-0.0429634324207,AN,F8,Ts,45.0
9639,0.0945600562866,AN,F8,Ts,45.0
9640,-0.230185977151,AN,F8,Ts,45.0
9641,0.599001426756,AN,F8,Ts,45.0
9642,-0.68855662204,AN,F8,Ts,45.0
9643,0.78567975624,AN,F8,Ts,45.0
9644,0.105913705405,AN,F8,Ts,45.0
9645,-0.891953617458,AN,F8,Ts,45.0
9646,-1.25162510843,AN,F8,Ts,45.0
9647,-0.19402210577,AN,F8,Ts,45.0
9648,-0.519089945654,AN,F8,Ts,45.0
9649,0.254641808184,AN,F8,Ts,45.0
9650,-0.489730166427,AN,F8,Ts,45.0
9651,0.0179934918793,AN,F8,Ts,45.0
9652,-0.191765851008,AN,F8,Ts,45.0
9653,0.536111092064,AN,F8,Ts,45.0
9654,-0.26623084664,AN,F8,Ts,45.0
9655,0.270411515696,AN,F8,Ts,45.0
9656,-0.925869971035,AN,F8,Ts,45.0
9657,-0.0992735556277,AN,F8,Ts,45.0
9658,-1.10681024483,AN,F8,Ts,45.0
9659,0.862251874213,AN,F8,Ts,45.0
9660,-0.686263809282,AN,F8,Ts,45.0
9661,-0.582335185194,AN,F8,Ts,45.0
9662,0.407796218304,AN,F8,Ts,45.0
9663,-0.248177105343,AN,F8,Ts,45.0
9664,1.34507930054,AN,F8,Ts,45.0
9665,0.0540664696049,AN,F8,Ts,45.0
9666,-0.0361241146301,AN,F8,Ts,45.0
9667,0.43931766223,AN,F8,Ts,45.0
9668,0.680112125094,AN,F8,Ts,45.0
9669,-0.184997184807,AN,F8,Ts,45.0
9670,0.785813528492,AN,F8,Ts,45.0
9671,-0.665927455726,AN,F8,Ts,45.0
9672,0.713851198872,AN,F8,Ts,45.0
9673,-0.480696912482,AN,F8,Ts,45.0
9674,0.0788641063619,AN,F8,Ts,45.0
9675,0.423557386009,AN,F8,Ts,45.0
9676,-1.8042088362,AN,F8,Ts,45.0
9677,-0.61396227116,AN,F8,Ts,45.0
9678,-1.02085257818,AN,F8,Ts,45.0
9679,-0.559746227496,AN,F8,Ts,45.0
9680,-1.23804640498,AN,F8,Ts,45.0
9681,-0.480696912482,AN,F8,Ts,45.0
9682,1.22614402178,AN,F8,Ts,45.0
9683,-0.521348497862,AN,F8,Ts,45.0
9684,0.304200816841,AN,F8,Ts,45.0
9685,-0.288799473484,AN,F8,Ts,45.0
9686,-0.0767186800403,AN,F8,Ts,45.0
9687,1.11837915154,AN,F8,Ts,45.0
9688,-0.137620655394,AN,F8,Ts,45.0
9689,-0.372317294632,AN,F8,Ts,45.0
9690,-0.591371193113,AN,F8,Ts,45.0
9691,-0.11731865326,AN,F8,Ts,45.0
9692,-0.564263897433,AN,F8,Ts,45.0
9693,0.673363797724,AN,F8,Ts,45.0
9694,0.684610915224,AN,F8,Ts,45.0
9695,-0.085740430367,AN,F8,Ts,45.0
9696,-0.320398245904,AN,F8,Ts,45.0
9697,-0.989188974879,AN,F8,Ts,45.0
9698,-1.34895287474,AN,F8,Ts,45.0
9699,-0.0834849677729,AN,F8,Ts,45.0
9700,0.132960821756,AN,F8,Ts,45.0
9701,-0.239150622622,AN,F8,Ts,45.0
9702,-0.525865648303,AN,F8,Ts,45.0
9703,-0.661408429822,AN,F8,Ts,45.0
9704,-1.19505030898,AN,F8,Ts,45.0
9705,-0.275258104343,AN,F8,Ts,45.0
9706,-0.828651666391,AN,F8,Ts,45.0
9707,-0.397151103144,AN,F8,Ts,45.0
9708,0.734092586177,AN,F8,Ts,45.0
9709,-1.29236404531,AN,F8,Ts,45.0
9710,-1.3104715927,AN,F8,Ts,45.0
9711,-1.09323667036,AN,F8,Ts,45.0
9712,0.207327494759,AN,F8,Ts,45.0
9713,0.362759418925,AN,F8,Ts,45.0
9714,-0.309112610098,AN,F8,Ts,45.0
9715,-3.98165694848,AN,F8,Ts,45.0
9716,-0.300084389201,AN,F8,Ts,45.0
9717,-1.43498319858,AN,F8,Ts,45.0
9718,-1.00502043673,AN,F8,Ts,45.0
9719,-1.74529284062,AN,F8,Ts,45.0
9720,-0.568781628226,AN,F8,Ts,45.0
9721,0.895967523048,AN,F8,Ts,45.0
9722,-0.699822046553,AN,F8,Ts,45.0
9723,-1.6931813735,AN,F8,Ts,45.0
9724,-0.980142731295,AN,F8,Ts,45.0
9725,-3.45426397714,AN,F8,Ts,45.0
9726,0.544956722534,AN,F8,Ts,56.25
9727,-0.758157844067,AN,F8,Ts,56.25
9728,-2.78224999022,AN,F8,Ts,56.25
9729,-1.91417471213,AN,F8,Ts,56.25
9730,-0.6907018064,AN,F8,Ts,56.25
9731,-2.46778216077,AN,F8,Ts,56.25
9732,-1.01239561044,AN,F8,Ts,56.25
9733,-1.91643248837,AN,F8,Ts,56.25
9734,-1.76970997551,AN,F8,Ts,56.25
9735,-0.861623875485,AN,F8,Ts,56.25
9736,-0.735670572639,AN,F8,Ts,56.25
9737,-0.618767915675,AN,F8,Ts,56.25
9738,-0.823381745813,AN,F8,Ts,56.25
9739,-0.665972283571,AN,F8,Ts,56.25
9740,-2.86373673567,AN,F8,Ts,56.25
9741,-1.08668681589,AN,F8,Ts,56.25
9742,0.00977441113845,AN,F8,Ts,56.25
9743,-1.34122645297,AN,F8,Ts,56.25
9744,-3.11282536811,AN,F8,Ts,56.25
9745,-3.7906019706,AN,F8,Ts,56.25
9746,-3.51393312681,AN,F8,Ts,56.25
9747,-6.84315312201,AN,F8,Ts,56.25
9748,-1.33671936383,AN,F8,Ts,56.25
9749,-1.23307567414,AN,F8,Ts,56.25
9750,0.345811592702,AN,F8,Ts,56.25
9751,-0.140479303426,AN,F8,Ts,56.25
9752,-2.54467805791,AN,F8,Ts,56.25
9753,-0.852625235787,AN,F8,Ts,56.25
9754,0.493509514394,AN,F8,Ts,56.25
9755,-0.261647981581,AN,F8,Ts,56.25
9756,-5.36459531037,AN,F8,Ts,56.25
9757,-2.82751833805,AN,F8,Ts,56.25
9758,-0.138236013059,AN,F8,Ts,56.25
9759,-0.596292676365,AN,F8,Ts,56.25
9760,-1.06192086819,AN,F8,Ts,56.25
9761,-1.22181230684,AN,F8,Ts,56.25
9762,0.453238050711,AN,F8,Ts,56.25
9763,-0.279604039348,AN,F8,Ts,56.25
9764,-1.6433574723,AN,F8,Ts,56.25
9765,-1.91191695158,AN,F8,Ts,56.25
9766,0.489035272037,AN,F8,Ts,56.25
9767,0.536010253276,AN,F8,Ts,56.25
9768,-4.61235770554,AN,F8,Ts,56.25
9769,-1.68622132692,AN,F8,Ts,56.25
9770,0.204736123661,AN,F8,Ts,56.25
9771,-0.474960502073,AN,F8,Ts,56.25
9772,-2.58991839326,AN,F8,Ts,56.25
9773,-1.28939914939,AN,F8,Ts,56.25
9774,-4.52377363765,AN,F8,Ts,56.25
9775,-2.06773888853,AN,F8,Ts,56.25
9776,-0.969630964563,AN,F8,Ts,56.25
9777,-1.68170906288,AN,F8,Ts,56.25
9778,-0.697446628791,AN,F8,Ts,56.25
9779,-0.302050963523,AN,F8,Ts,56.25
9780,-1.04165946315,AN,F8,Ts,56.25
9781,-1.02590161831,AN,F8,Ts,56.25
9782,-6.77489360228,AN,F8,Ts,56.25
9783,-1.32545194627,AN,F8,Ts,56.25
9784,-1.66366066318,AN,F8,Ts,56.25
9785,-0.454744116371,AN,F8,Ts,56.25
9786,1.11005622599,AN,F8,Ts,56.25
9787,0.424148524156,AN,F8,Ts,56.25
9788,-2.41803460386,AN,F8,Ts,56.25
9789,0.571793921922,AN,F8,Ts,56.25
9790,-0.890871536146,AN,F8,Ts,56.25
9791,0.663462559355,AN,F8,Ts,56.25
9792,-0.140479303426,AN,F8,Ts,56.25
9793,-0.00143525526245,AN,F8,Ts,56.25
9794,-0.996639438975,AN,F8,Ts,56.25
9795,0.585211276841,AN,F8,Ts,56.25
9796,-1.85999280637,AN,F8,Ts,56.25
9797,-2.01127317146,AN,F8,Ts,56.25
9798,-1.16550215558,AN,F8,Ts,56.25
9799,-0.153939486202,AN,F8,Ts,56.25
9800,0.0882270284337,AN,F8,Ts,56.25
9801,-1.7809939268,AN,F8,Ts,56.25
9802,0.316708011356,AN,F8,Ts,56.25
9803,-0.432283372011,AN,F8,Ts,56.25
9804,-5.91720612945,AN,F8,Ts,56.25
9805,-1.60501065419,AN,F8,Ts,56.25
9806,-0.762655528563,AN,F8,Ts,56.25
9807,-0.558089282002,AN,F8,Ts,56.25
9808,-0.286337900792,AN,F8,Ts,56.25
9809,-0.938124452211,AN,F8,Ts,56.25
9810,-0.270625845598,AN,F8,Ts,56.25
9811,-1.05741820574,AN,F8,Ts,56.25
9812,-0.00367725276321,AN,F8,Ts,56.25
9813,0.842886903607,AN,F8,Ts,56.25
9814,0.3845935561,AN,F8,Ts,56.25
9815,-0.132959897166,AN,F8,Ts,56.25
9816,1.12853455488,AN,F8,Ts,56.25
9817,-0.373078701515,AN,F8,Ts,56.25
9818,0.176368380658,AN,F8,Ts,56.25
9819,0.554611176008,AN,F8,Ts,56.25
9820,-0.775290446662,AN,F8,Ts,56.25
9821,0.512119163512,AN,F8,Ts,56.25
9822,-0.537032482886,AN,F8,Ts,56.25
9823,-0.55950022108,AN,F8,Ts,56.25
9824,0.619451319911,AN,F8,Ts,56.25
9825,-0.831515086259,AN,F8,Ts,56.25
9826,-0.258599947377,AN,F8,Ts,56.25
9827,-0.0925895853122,AN,F8,Ts,56.25
9828,-1.34932625668,AN,F8,Ts,56.25
9829,-0.0499839336388,AN,F8,Ts,56.25
9830,0.2099660897,AN,F8,Ts,56.25
9831,-0.429215156561,AN,F8,Ts,56.25
9832,-0.328178705059,AN,F8,Ts,56.25
9833,0.0777866352937,AN,F8,Ts,56.25
9834,0.664157264208,AN,F8,Ts,56.25
9835,0.688741546151,AN,F8,Ts,56.25
9836,-0.644895657211,AN,F8,Ts,56.25
9837,-2.105160919,AN,F8,Ts,56.25
9838,-2.910238767,AN,F8,Ts,56.25
9839,-0.294509090201,AN,F8,Ts,56.25
9840,-0.382059680905,AN,F8,Ts,56.25
9841,-3.49925415993,AN,F8,Ts,56.25
9842,-0.584217023538,AN,F8,Ts,56.25
9843,-0.786534418271,AN,F8,Ts,56.25
9844,-1.41919071529,AN,F8,Ts,56.25
9845,-0.64264804506,AN,F8,Ts,56.25
9846,-0.130716922449,AN,F8,Ts,56.25
9847,0.00382271842616,AN,F8,Ts,56.25
9848,-0.881002608936,AN,F8,Ts,56.25
9849,0.321922431504,AN,F8,Ts,56.25
9850,-0.766295614809,AN,F8,Ts,56.25
9851,-0.227183797778,AN,F8,Ts,56.25
9852,-0.283286914889,AN,F8,Ts,56.25
9853,-1.38312955497,AN,F8,Ts,56.25
9854,-6.76461646294,AN,F8,Ts,56.25
9855,-0.274309546262,AN,F8,Ts,56.25
9856,-0.44942737912,AN,F8,Ts,56.25
9857,-0.296753587135,AN,F8,Ts,56.25
9858,-0.874253770759,AN,F8,Ts,56.25
9859,-1.3515796878,AN,F8,Ts,56.25
9860,-1.83871887022,AN,F8,Ts,56.25
9861,-1.12407253439,AN,F8,Ts,56.25
9862,-0.851758872931,AN,F8,Ts,56.25
9863,-0.31919968883,AN,F8,Ts,56.25
9864,0.711088428546,AN,F8,Ts,56.25
9865,-0.613430871909,AN,F8,Ts,56.25
9866,-1.72137379309,AN,F8,Ts,56.25
9867,-0.892251050048,AN,F8,Ts,56.25
9868,0.265951214978,AN,F8,Ts,56.25
9869,-1.60858368674,AN,F8,Ts,56.25
9870,-0.211477251589,AN,F8,Ts,56.25
9871,-0.523552794715,AN,F8,Ts,56.25
9872,-0.36409804826,AN,F8,Ts,56.25
9873,-0.301242642819,AN,F8,Ts,56.25
9874,0.270429425489,AN,F8,Ts,56.25
9875,-0.0096277876756,AN,F8,Ts,56.25
9876,1.22217503716,AN,F8,Ts,56.25
9877,-0.191284622936,AN,F8,Ts,56.25
9878,-0.552759691074,AN,F8,Ts,56.25
9879,-0.534785818404,AN,F8,Ts,56.25
9880,-1.05202935984,AN,F8,Ts,56.25
9881,-0.366343180975,AN,F8,Ts,56.25
9882,-0.247379426798,AN,F8,Ts,56.25
9883,-0.162120485225,AN,F8,Ts,56.25
9884,0.230122330683,AN,F8,Ts,56.25
9885,0.0777866352937,AN,F8,Ts,56.25
9886,-0.770792992323,AN,F8,Ts,56.25
9887,-0.108288336644,AN,F8,Ts,56.25
9888,0.954515398921,AN,F8,Ts,56.25
9889,-1.10605998943,AN,F8,Ts,56.25
9890,-1.53416503102,AN,F8,Ts,56.25
9891,-0.115016690486,AN,F8,Ts,56.25
9892,-1.65369476767,AN,F8,Ts,56.25
9893,-1.11281455742,AN,F8,Ts,56.25
9894,-0.0387731981524,AN,F8,Ts,56.25
9895,-0.269820985967,AN,F8,Ts,56.25
9896,0.559083535305,AN,F8,Ts,56.25
9897,-0.838262844158,AN,F8,Ts,56.25
9898,-2.29948141422,AN,F8,Ts,56.25
9899,0.142765723104,AN,F8,Ts,56.25
9900,-0.349643396095,AN,F8,Ts,67.5
9901,-0.877841363944,AN,F8,Ts,67.5
9902,-0.371998932724,AN,F8,Ts,67.5
9903,-0.949556682098,AN,F8,Ts,67.5
9904,-1.01680984954,AN,F8,Ts,67.5
9905,-0.492758823138,AN,F8,Ts,67.5
9906,-0.398828643592,AN,F8,Ts,67.5
9907,-0.300469427207,AN,F8,Ts,67.5
9908,-1.61618953091,AN,F8,Ts,67.5
9909,-0.940591055459,AN,F8,Ts,67.5
9910,-0.700890077146,AN,F8,Ts,67.5
9911,-1.17829556705,AN,F8,Ts,67.5
9912,0.333278802499,AN,F8,Ts,67.5
9913,-1.16932127432,AN,F8,Ts,67.5
9914,-0.202155599313,AN,F8,Ts,67.5
9915,0.41569772283,AN,F8,Ts,67.5
9916,0.547050178026,AN,F8,Ts,67.5
9917,0.865036923911,AN,F8,Ts,67.5
9918,0.342190628493,AN,F8,Ts,67.5
9919,-0.62701471776,AN,F8,Ts,67.5
9920,-0.51960345454,AN,F8,Ts,67.5
9921,0.0657379522655,AN,F8,Ts,67.5
9922,-0.128450343777,AN,F8,Ts,67.5
9923,0.471366449602,AN,F8,Ts,67.5
9924,-0.12621725698,AN,F8,Ts,67.5
9925,0.299855859634,AN,F8,Ts,67.5
9926,-1.15586046291,AN,F8,Ts,67.5
9927,-4.25744989458,AN,F8,Ts,67.5
9928,-0.824069493952,AN,F8,Ts,67.5
9929,1.18025878497,AN,F8,Ts,67.5
9930,0.502533942022,AN,F8,Ts,67.5
9931,-1.16932127432,AN,F8,Ts,67.5
9932,-0.307174301778,AN,F8,Ts,67.5
9933,-1.6296752625,AN,F8,Ts,67.5
9934,0.125965785905,AN,F8,Ts,67.5
9935,0.0166502133587,AN,F8,Ts,67.5
9936,-0.338466501237,AN,F8,Ts,67.5
9937,-0.714324575045,AN,F8,Ts,67.5
9938,-1.2792792942,AN,F8,Ts,67.5
9939,-0.68073983508,AN,F8,Ts,67.5
9940,-0.121751155226,AN,F8,Ts,67.5
9941,-1.07511148828,AN,F8,Ts,67.5
9942,-1.73758634409,AN,F8,Ts,67.5
9943,-1.88603631029,AN,F8,Ts,67.5
9944,-4.28464092613,AN,F8,Ts,67.5
9945,-0.380941798414,AN,F8,Ts,67.5
9946,-1.15137369336,AN,F8,Ts,67.5
9947,0.279799375354,AN,F8,Ts,67.5
9948,0.656071141922,AN,F8,Ts,67.5
9949,0.825040337204,AN,F8,Ts,67.5
9950,-0.374234614305,AN,F8,Ts,67.5
9951,-1.83654379483,AN,F8,Ts,67.5
9952,1.4107731344,AN,F8,Ts,67.5
9953,0.141577479313,AN,F8,Ts,67.5
9954,0.840595592884,AN,F8,Ts,67.5
9955,1.52591611908,AN,F8,Ts,67.5
9956,0.669416345437,AN,F8,Ts,67.5
9957,1.46613992862,AN,F8,Ts,67.5
9958,0.569304420543,AN,F8,Ts,67.5
9959,1.14698670653,AN,F8,Ts,67.5
9960,-0.146315899409,AN,F8,Ts,67.5
9961,1.25786942783,AN,F8,Ts,67.5
9962,0.206241572103,AN,F8,Ts,67.5
9963,-0.620299987545,AN,F8,Ts,67.5
9964,-0.846472909993,AN,F8,Ts,67.5
9965,0.235222137321,AN,F8,Ts,67.5
9966,-0.84871337195,AN,F8,Ts,67.5
9967,-1.10426768769,AN,F8,Ts,67.5
9968,-0.110586320213,AN,F8,Ts,67.5
9969,0.09696943617,AN,F8,Ts,67.5
9970,-0.819589073673,AN,F8,Ts,67.5
9971,0.669416345437,AN,F8,Ts,67.5
9972,-0.325054997539,AN,F8,Ts,67.5
9973,0.125965785905,AN,F8,Ts,67.5
9974,-2.04357268036,AN,F8,Ts,67.5
9975,0.658295407954,AN,F8,Ts,67.5
9976,-0.0659329855892,AN,F8,Ts,67.5
9977,0.0925080901977,AN,F8,Ts,67.5
9978,-0.129209649827,AN,F8,Ts,67.5
9979,-0.104634175803,AN,F8,Ts,67.5
9980,0.649064546998,AN,F8,Ts,67.5
9981,-0.0956983501967,AN,F8,Ts,67.5
9982,-0.439997698956,AN,F8,Ts,67.5
9983,-1.19527942536,AN,F8,Ts,67.5
9984,0.497662216042,AN,F8,Ts,67.5
9985,0.882612179292,AN,F8,Ts,67.5
9986,1.00927331715,AN,F8,Ts,67.5
9987,0.898171715531,AN,F8,Ts,67.5
9988,0.0182000171512,AN,F8,Ts,67.5
9989,-1.37043374876,AN,F8,Ts,67.5
9990,1.48845115506,AN,F8,Ts,67.5
9991,-0.164960894436,AN,F8,Ts,67.5
9992,-0.948479844909,AN,F8,Ts,67.5
9993,-1.05165617005,AN,F8,Ts,67.5
9994,0.64238753719,AN,F8,Ts,67.5
9995,0.401861737312,AN,F8,Ts,67.5
9996,0.60677289772,AN,F8,Ts,67.5
9997,0.163273832747,AN,F8,Ts,67.5
9998,0.116415047779,AN,F8,Ts,67.5
9999,-0.536230508336,AN,F8,Ts,67.5
10000,-0.337097509998,AN,F8,Ts,67.5
10001,0.234656932138,AN,F8,Ts,67.5
10002,-0.531753639309,AN,F8,Ts,67.5
10003,0.185583751906,AN,F8,Ts,67.5
10004,-0.466849161387,AN,F8,Ts,67.5
10005,0.464248755217,AN,F8,Ts,67.5
10006,-0.401963732293,AN,F8,Ts,67.5
10007,0.524388869062,AN,F8,Ts,67.5
10008,0.156580379704,AN,F8,Ts,67.5
10009,0.138730096574,AN,F8,Ts,67.5
10010,-0.115804490901,AN,F8,Ts,67.5
10011,0.395176242495,AN,F8,Ts,67.5
10012,0.722496269521,AN,F8,Ts,67.5
10013,-0.964177705654,AN,F8,Ts,67.5
10014,0.283718174381,AN,F8,Ts,67.5
10015,-0.733300905441,AN,F8,Ts,67.5
10016,-0.381830772918,AN,F8,Ts,67.5
10017,-0.0175261107474,AN,F8,Ts,67.5
10018,-0.525038504251,AN,F8,Ts,67.5
10019,-0.185073617404,AN,F8,Ts,67.5
10020,-0.319206780799,AN,F8,Ts,67.5
10021,0.105256610678,AN,F8,Ts,67.5
10022,-0.471324722531,AN,F8,Ts,67.5
10023,-0.158257076605,AN,F8,Ts,67.5
10024,-0.202953189063,AN,F8,Ts,67.5
10025,-0.395252540059,AN,F8,Ts,67.5
10026,0.145424135861,AN,F8,Ts,67.5
10027,0.715821827039,AN,F8,Ts,67.5
10028,-0.48922787208,AN,F8,Ts,67.5
10029,-1.79084470487,AN,F8,Ts,67.5
10030,-2.23219261052,AN,F8,Ts,67.5
10031,-0.198483155545,AN,F8,Ts,67.5
10032,-0.791558869857,AN,F8,Ts,67.5
10033,0.700247217282,AN,F8,Ts,67.5
10034,-0.37735703364,AN,F8,Ts,67.5
10035,-0.545184515726,AN,F8,Ts,67.5
10036,0.328308887428,AN,F8,Ts,67.5
10037,0.281488377856,AN,F8,Ts,67.5
10038,-0.24989418524,AN,F8,Ts,67.5
10039,0.809242629352,AN,F8,Ts,67.5
10040,0.546658276801,AN,F8,Ts,67.5
10041,-0.151553470643,AN,F8,Ts,67.5
10042,1.21130544888,AN,F8,Ts,67.5
10043,-0.782595148161,AN,F8,Ts,67.5
10044,1.31112786509,AN,F8,Ts,67.5
10045,-1.61315538665,AN,F8,Ts,67.5
10046,-7.47014258829,AN,F8,Ts,67.5
10047,0.27033902338,AN,F8,Ts,67.5
10048,1.47958924705,AN,F8,Ts,67.5
10049,-0.115804490901,AN,F8,Ts,67.5
